age,revenu_annuel,montant_credit,duree_mois,anciennete_emploi,nb_credits_en_cours,taux_endettement,historique,type_credit,defaut
53,24900,73600,12,8.8,3,80.0,bon,personnel,1
66,55700,29900,180,9.9,3,3.6,mauvais,immobilier,0
57,47700,12600,36,2.8,3,8.8,mauvais,personnel,0
44,44700,123600,24,10.0,1,80.0,neutre,revolving,1
46,16300,92400,84,1.5,3,80.0,bon,revolving,1
32,34500,38200,60,15.9,1,22.1,bon,immobilier,0
53,20200,65700,120,2.7,3,32.5,bon,immobilier,0
32,35700,22300,60,3.4,2,12.5,neutre,revolving,0
37,15000,44700,60,1.8,5,59.6,bon,auto,1
33,16800,20000,36,13.3,2,39.7,bon,personnel,0
36,65800,10400,180,15.2,0,1.1,bon,personnel,0
38,43700,165100,60,1.2,0,75.6,bon,auto,0
24,30400,10100,60,7.8,1,6.6,neutre,revolving,0
55,23100,33100,84,1.3,5,20.5,bon,personnel,0
42,21100,32900,24,3.1,4,78.0,bon,personnel,0
67,40100,38600,120,2.0,5,9.6,bon,auto,0
29,30600,25300,60,3.4,4,16.5,bon,personnel,0
53,78700,25500,120,2.3,0,3.2,bon,personnel,0
28,33100,29600,84,10.2,0,12.8,neutre,auto,0
47,37400,37600,48,4.1,3,25.1,neutre,immobilier,0
44,18100,26900,84,2.0,3,21.2,neutre,immobilier,0
42,30300,25600,84,1.2,2,12.1,bon,personnel,0
52,39700,10700,12,12.2,3,27.0,neutre,personnel,0
61,30100,110100,84,1.9,2,52.3,bon,immobilier,0
35,28500,39100,60,0.7,1,27.4,neutre,immobilier,0
62,42800,31100,120,12.1,3,7.3,mauvais,revolving,1
29,77500,17400,120,3.0,2,2.2,neutre,immobilier,0
34,39000,13300,36,4.6,2,11.4,mauvais,immobilier,0
35,64400,49100,12,4.0,4,76.2,bon,personnel,0
67,49600,24100,36,5.5,2,16.2,neutre,personnel,0
25,62500,41600,84,5.5,5,9.5,bon,immobilier,1
39,26800,10400,120,0.7,0,3.9,bon,immobilier,0
41,32700,79400,84,6.7,3,34.7,neutre,personnel,0
60,32800,50600,120,5.3,4,15.4,neutre,immobilier,0
44,47700,25400,60,8.9,0,10.6,neutre,auto,0
68,54000,37300,60,0.5,3,13.8,neutre,personnel,1
57,38700,45200,240,0.1,4,5.8,mauvais,personnel,0
55,56300,10600,24,10.2,0,9.4,neutre,immobilier,0
57,27400,87100,48,2.8,4,79.5,neutre,immobilier,0
28,56500,37700,36,1.0,2,22.2,bon,personnel,0
42,60300,16400,24,3.5,3,13.6,bon,immobilier,0
49,51000,12500,60,18.6,1,4.9,bon,immobilier,0
30,38800,53700,36,10.3,0,46.1,bon,personnel,0
25,51900,31200,48,0.6,2,15.0,mauvais,auto,1
26,23200,37700,24,5.5,0,80.0,neutre,personnel,0
59,40100,27400,48,4.9,0,17.1,neutre,auto,0
52,42200,13300,36,1.1,3,10.5,bon,personnel,0
34,18700,38400,120,18.3,3,20.5,neutre,personnel,0
56,46000,23400,60,1.2,5,10.2,neutre,auto,1
54,19400,26500,84,7.2,3,19.5,bon,auto,0
60,29300,142000,48,1.5,3,80.0,bon,personnel,0
65,37000,49400,12,4.2,3,80.0,neutre,revolving,1
64,25200,51500,60,3.0,5,40.9,bon,immobilier,0
29,37800,180700,12,5.7,2,80.0,neutre,immobilier,0
58,37500,35200,48,12.4,4,23.5,mauvais,personnel,1
39,24100,29300,60,2.9,4,24.3,bon,personnel,0
40,48200,16700,84,4.6,1,4.9,bon,auto,0
52,24800,19600,120,0.1,5,7.9,bon,personnel,0
50,114000,6400,36,0.0,2,1.9,bon,immobilier,0
40,34400,46800,60,2.9,2,27.2,neutre,auto,0
69,20200,11100,48,1.1,1,13.7,bon,personnel,0
28,22200,50600,84,8.2,2,32.6,bon,immobilier,1
24,64500,26100,180,6.6,3,2.7,bon,immobilier,0
21,29600,29400,60,9.4,5,19.9,neutre,auto,0
60,18400,26100,36,2.8,1,47.3,bon,immobilier,0
40,55700,71000,84,3.6,3,18.2,bon,revolving,0
41,29500,62700,60,0.8,5,42.5,bon,immobilier,0
52,50300,26400,120,0.9,3,5.2,bon,personnel,0
41,58000,14300,60,14.5,1,4.9,bon,immobilier,0
48,41700,51400,180,15.9,4,8.2,bon,personnel,0
22,120300,13600,12,1.9,3,11.3,mauvais,personnel,0
27,15300,9100,84,3.0,1,8.5,mauvais,immobilier,0
66,24100,38100,36,0.6,5,52.7,neutre,personnel,0
42,32000,63100,60,8.2,0,39.4,neutre,immobilier,0
28,112500,20300,180,4.4,5,1.2,bon,auto,0
38,89200,35700,60,6.1,4,8.0,mauvais,revolving,0
36,69200,20100,84,6.8,4,4.1,neutre,personnel,0
33,24400,44600,36,1.1,3,60.9,neutre,immobilier,1
34,25900,57900,36,2.7,5,74.5,bon,auto,1
56,24000,22400,60,0.9,2,18.7,neutre,immobilier,0
25,24500,13100,48,6.0,5,13.4,mauvais,immobilier,0
35,76600,9700,24,3.8,0,6.3,bon,personnel,0
43,32100,51400,84,9.3,5,22.9,bon,personnel,0
47,34300,12100,60,12.7,5,7.1,bon,personnel,1
64,53500,34900,24,4.3,1,32.6,neutre,immobilier,0
66,15800,46400,12,0.4,4,80.0,mauvais,immobilier,0
34,37300,18900,48,3.3,2,12.7,bon,personnel,0
46,21000,23900,60,3.3,2,22.8,bon,revolving,0
21,31300,54100,120,4.3,3,17.3,bon,immobilier,0
50,27100,15300,48,2.0,1,14.1,neutre,revolving,1
27,26400,14200,24,3.1,1,26.9,bon,immobilier,0
23,40700,22800,120,9.3,3,5.6,neutre,immobilier,1
53,40600,65800,24,5.1,5,80.0,bon,personnel,0
28,32500,83100,60,1.6,0,51.1,bon,revolving,1
43,43700,25100,48,0.5,2,14.4,bon,personnel,1
25,23500,16300,180,7.9,2,4.6,bon,personnel,0
57,51100,56700,84,0.7,4,15.9,mauvais,immobilier,1
58,32800,8400,12,3.1,5,25.6,bon,personnel,0
48,28500,32000,48,4.6,3,28.1,neutre,revolving,1
61,24400,26100,36,6.6,4,35.7,mauvais,personnel,0
41,32200,66500,36,0.2,0,68.8,neutre,personnel,1
29,92500,71400,48,0.4,5,19.3,mauvais,personnel,1
27,35200,13900,60,4.6,5,7.9,bon,personnel,0
30,20500,30300,84,1.7,2,21.1,neutre,auto,0
30,57500,18000,24,0.8,4,15.7,bon,revolving,1
36,28700,21900,48,40.0,0,19.1,mauvais,revolving,1
30,41900,41400,120,10.7,3,9.9,neutre,revolving,0
49,26800,21300,48,14.9,5,19.9,neutre,personnel,0
27,68900,30800,60,6.9,0,8.9,bon,immobilier,0
51,27000,52600,84,1.8,5,27.8,neutre,immobilier,0
36,73100,77700,84,1.6,5,15.2,mauvais,auto,0
54,21500,32900,60,4.9,3,30.6,bon,revolving,1
45,31400,29200,240,3.0,4,4.6,bon,personnel,0
65,73100,12400,12,1.1,1,17.0,bon,immobilier,0
41,39500,81600,24,4.8,2,80.0,mauvais,immobilier,1
34,113100,38100,48,1.8,4,8.4,bon,revolving,0
49,31700,29600,36,5.8,2,31.1,bon,revolving,0
52,41300,28600,36,0.6,0,23.1,mauvais,revolving,0
41,94100,34600,36,0.5,4,12.3,bon,auto,0
47,17000,46200,60,16.2,5,54.4,neutre,revolving,0
43,16000,50400,48,28.1,3,78.8,neutre,revolving,0
35,24400,83100,120,7.2,4,34.1,bon,personnel,0
35,54500,31900,36,10.7,0,19.5,bon,revolving,0
65,16200,91900,60,2.2,1,80.0,bon,immobilier,0
53,48900,56400,36,0.1,5,38.4,bon,personnel,0
24,47300,25800,12,5.7,0,54.5,bon,immobilier,0
68,99400,8400,60,4.5,5,1.7,neutre,immobilier,0
55,61300,28600,24,2.3,0,23.3,bon,immobilier,0
22,43600,80100,60,0.0,2,36.7,mauvais,immobilier,1
56,71700,15600,60,3.2,4,4.4,neutre,immobilier,0
49,47500,28500,60,1.5,0,12.0,bon,auto,1
65,28900,30200,60,0.7,0,20.9,neutre,personnel,0
44,20500,52000,120,3.7,4,25.4,bon,auto,0
45,27300,20500,24,20.2,3,37.5,bon,immobilier,0
35,35600,14600,180,2.8,4,2.7,bon,revolving,0
36,39600,40100,24,2.4,2,50.6,bon,auto,0
50,15000,16000,48,8.2,4,26.7,neutre,revolving,0
61,32500,7400,180,1.6,3,1.5,bon,auto,0
64,36800,97600,36,0.4,0,80.0,bon,immobilier,0
58,47800,51500,120,4.9,4,10.8,neutre,personnel,0
50,81900,100500,60,1.1,5,24.5,bon,immobilier,0
45,39800,49600,120,4.5,1,12.5,bon,immobilier,0
36,23000,43300,12,12.0,4,80.0,bon,immobilier,1
58,15000,34800,60,6.5,1,46.4,neutre,auto,0
35,51200,23600,36,3.6,5,15.4,neutre,revolving,0
33,23500,38500,12,16.2,2,80.0,bon,immobilier,0
63,56000,18300,60,5.6,3,6.5,bon,personnel,0
49,73000,12700,84,2.4,5,2.5,neutre,revolving,0
37,16800,21300,84,14.7,3,18.1,bon,personnel,0
63,47900,66400,84,5.5,2,19.8,bon,immobilier,0
68,69300,11400,84,1.5,2,2.4,neutre,personnel,0
35,60400,11500,48,6.3,1,4.8,bon,immobilier,0
46,15000,40700,36,10.6,0,80.0,bon,immobilier,0
44,23700,20100,84,9.7,3,12.1,neutre,revolving,0
55,19100,37800,60,1.0,4,39.6,bon,auto,0
67,47200,53800,36,3.7,1,38.0,bon,immobilier,0
47,44700,37200,48,4.9,5,20.8,neutre,auto,0
59,15000,17300,36,0.3,4,38.4,bon,immobilier,0
49,31200,66000,84,1.9,3,30.2,neutre,immobilier,0
64,54200,45200,36,5.3,1,27.8,bon,personnel,0
40,39100,27400,60,1.0,4,14.0,mauvais,immobilier,0
39,39100,26500,84,3.2,5,9.7,neutre,auto,0
41,30300,35000,240,9.6,1,5.8,bon,auto,0
69,21400,21600,48,13.8,3,25.2,bon,auto,0
50,36000,8600,120,1.8,2,2.4,bon,revolving,0
27,37300,45500,60,3.2,3,24.4,mauvais,revolving,1
22,49400,43600,12,2.1,1,80.0,neutre,revolving,0
45,51400,5400,48,10.8,1,2.6,neutre,auto,0
60,37900,38500,48,8.1,5,25.4,mauvais,revolving,0
43,62800,92000,24,14.5,1,73.2,bon,immobilier,0
48,30100,12200,48,8.1,5,10.1,bon,personnel,0
59,17600,25600,24,6.6,0,72.7,mauvais,auto,1
45,46100,23700,120,0.9,5,5.1,mauvais,personnel,0
65,38700,86000,48,1.4,5,55.6,bon,immobilier,1
51,46600,59000,36,5.7,5,42.2,bon,revolving,0
56,19300,14500,60,1.3,5,15.0,bon,auto,0
59,88900,34200,120,3.7,5,3.8,neutre,personnel,0
51,51800,134800,180,0.6,1,17.3,neutre,personnel,0
22,31400,17400,120,3.0,5,5.5,neutre,immobilier,0
41,22700,26700,120,14.1,5,11.8,mauvais,auto,0
27,62200,38500,36,13.6,3,20.6,bon,auto,0
45,20900,17600,60,5.7,3,16.8,mauvais,auto,0
27,112500,92400,48,4.4,5,20.5,bon,personnel,0
45,26700,19300,180,18.8,4,4.8,bon,auto,0
37,85800,10200,24,31.2,4,5.9,mauvais,auto,0
21,33100,18600,60,7.5,5,11.2,mauvais,immobilier,0
26,80000,42500,36,11.1,5,17.7,mauvais,revolving,0
45,25100,15400,120,2.4,5,6.1,neutre,immobilier,0
23,36700,33200,36,1.1,5,30.2,bon,personnel,0
62,54300,39900,120,0.4,3,7.3,bon,personnel,0
57,50600,11500,180,19.4,3,1.5,bon,immobilier,0
55,63000,18100,36,0.5,3,9.6,bon,immobilier,0
28,28500,34300,84,2.6,1,17.2,mauvais,revolving,0
59,37900,44000,36,2.7,4,38.7,bon,immobilier,0
51,67800,18500,48,7.9,3,6.8,bon,immobilier,0
39,25500,29900,36,1.3,1,39.1,neutre,auto,0
20,48400,22100,60,2.6,5,9.1,neutre,auto,0
46,32500,44800,36,0.7,2,45.9,bon,revolving,1
59,40300,38700,84,5.8,2,13.7,mauvais,immobilier,0
21,37900,20700,84,2.1,4,7.8,neutre,revolving,0
22,24500,37600,48,0.1,3,38.4,neutre,immobilier,0
39,31900,20200,12,1.6,0,63.3,bon,personnel,0
45,39000,37100,24,12.0,1,47.6,neutre,personnel,0
43,34500,37400,36,1.0,2,36.1,bon,immobilier,1
41,79700,141500,240,0.0,4,8.9,neutre,auto,0
32,60200,21300,48,2.3,1,8.8,bon,personnel,0
22,42000,24400,84,10.4,2,8.3,bon,immobilier,0
21,24800,17100,180,0.8,3,4.6,bon,personnel,0
24,24100,13100,36,6.7,3,18.1,mauvais,immobilier,0
54,97400,19500,60,3.1,1,4.0,bon,personnel,0
59,21900,42900,120,0.9,3,19.6,bon,revolving,0
41,38400,45100,60,2.2,5,23.5,neutre,revolving,1
23,43500,33100,24,7.1,3,38.0,mauvais,auto,0
40,31100,21900,84,6.7,4,10.1,neutre,personnel,0
69,22000,19000,180,2.9,4,5.8,mauvais,revolving,1
32,24500,14200,84,2.8,0,8.3,neutre,personnel,0
44,27600,18200,84,1.3,2,9.4,mauvais,personnel,0
46,25500,10900,84,6.5,1,6.1,bon,personnel,0
36,70500,69600,60,1.3,3,19.7,bon,personnel,0
41,36200,97300,36,7.0,0,80.0,bon,personnel,0
43,27900,6900,180,1.0,1,1.6,mauvais,personnel,1
43,38300,32900,24,3.5,0,43.0,mauvais,personnel,0
55,50700,32600,120,1.3,0,6.4,bon,revolving,0
49,30600,31100,48,0.6,2,25.4,neutre,revolving,0
22,57000,17800,60,2.7,4,6.2,bon,revolving,0
20,19200,55000,120,7.9,1,28.6,mauvais,auto,1
40,65200,35900,84,5.2,4,7.9,bon,auto,0
65,36200,55500,36,4.1,3,51.1,neutre,immobilier,0
21,35500,16100,60,2.9,4,9.1,bon,revolving,0
23,25700,10200,36,0.8,1,13.2,bon,personnel,0
53,19700,36500,24,3.5,2,80.0,mauvais,auto,1
42,15800,13700,60,1.5,1,17.3,bon,personnel,0
31,24800,56300,240,5.2,2,11.4,bon,personnel,0
30,48700,6100,240,2.1,5,0.6,bon,immobilier,0
53,22500,19400,60,3.0,0,17.2,bon,revolving,0
46,16700,17500,84,0.1,5,15.0,bon,revolving,0
51,23100,21300,36,0.2,5,30.7,neutre,personnel,0
34,30000,32300,36,6.1,0,35.9,neutre,personnel,0
46,30600,35500,84,4.0,2,16.6,bon,revolving,0
63,34000,42100,84,2.5,3,17.7,mauvais,immobilier,1
35,60900,45600,84,10.3,1,10.7,bon,personnel,0
39,67800,23900,24,2.0,0,17.6,neutre,immobilier,0
28,99000,117700,48,1.5,2,29.7,mauvais,auto,1
51,16100,71000,12,6.0,4,80.0,neutre,auto,1
21,23700,21600,84,10.8,2,13.0,neutre,revolving,0
32,51500,24400,36,10.4,5,15.8,bon,personnel,0
55,28900,21300,48,6.9,2,18.4,bon,personnel,0
20,55800,34700,60,0.7,3,12.4,neutre,personnel,0
69,40300,13600,12,3.5,4,33.7,neutre,personnel,0
40,80000,15500,48,15.0,4,4.8,neutre,immobilier,0
39,61200,5900,84,1.9,2,1.4,mauvais,immobilier,0
46,61700,20400,36,6.5,5,11.0,neutre,immobilier,0
51,29600,56700,60,1.0,1,38.3,neutre,immobilier,0
42,34600,24200,240,8.3,0,3.5,mauvais,personnel,0
64,31200,25200,24,0.4,0,40.4,neutre,revolving,0
68,17100,32700,36,3.3,4,63.7,bon,immobilier,0
30,75800,13300,60,12.9,2,3.5,neutre,immobilier,0
55,52700,27400,60,8.6,0,10.4,neutre,personnel,0
35,30600,50200,240,1.5,1,8.2,neutre,personnel,0
69,69700,33300,12,1.6,0,47.8,bon,auto,0
32,26500,53400,120,5.6,2,20.2,bon,immobilier,0
34,15000,65200,48,5.2,3,80.0,neutre,personnel,0
55,60100,42800,36,7.2,1,23.7,neutre,personnel,0
59,19200,16300,60,0.7,1,17.0,mauvais,revolving,0
26,32900,21100,48,8.4,5,16.0,bon,immobilier,0
47,40300,104000,36,2.9,0,80.0,bon,personnel,1
37,44000,33500,36,3.9,5,25.4,neutre,auto,0
50,55500,30500,36,6.1,0,18.3,mauvais,revolving,1
47,48600,14700,60,5.9,4,6.0,bon,auto,0
69,47800,25200,24,3.5,5,26.4,bon,immobilier,0
66,24500,44400,24,11.7,1,80.0,mauvais,auto,1
52,42100,27200,36,0.4,1,21.5,bon,personnel,0
53,17100,18700,84,2.7,1,15.6,bon,immobilier,0
64,79300,22000,240,11.7,2,1.4,mauvais,personnel,1
29,18000,62000,12,0.2,1,80.0,neutre,personnel,1
56,30500,42900,240,6.0,1,7.0,bon,immobilier,0
58,18800,39100,60,3.5,1,41.6,mauvais,personnel,1
26,25200,36600,180,7.5,5,9.7,neutre,auto,0
64,36600,11800,60,3.5,1,6.4,mauvais,immobilier,1
54,27900,32600,48,0.3,0,29.2,bon,immobilier,0
37,64400,56800,84,0.6,1,12.6,neutre,immobilier,0
44,40700,22400,60,2.4,3,11.0,bon,auto,0
44,28800,53300,120,9.5,0,18.5,bon,immobilier,0
65,34000,39400,120,0.7,2,11.6,neutre,auto,0
68,66800,48000,60,4.6,5,14.4,bon,personnel,0
60,57200,27900,60,2.3,4,9.8,bon,immobilier,0
52,20500,50000,48,6.1,2,61.0,bon,immobilier,0
25,25800,9700,60,1.0,5,7.5,bon,personnel,0
65,46000,27500,60,0.4,1,12.0,mauvais,personnel,0
26,43300,44300,60,2.0,0,20.5,neutre,immobilier,0
28,21500,33100,24,13.4,1,77.0,bon,immobilier,1
23,52800,57900,240,12.3,0,5.5,neutre,auto,0
67,23300,24100,36,0.9,2,34.5,mauvais,auto,0
44,69700,18300,36,0.1,2,8.8,bon,immobilier,0
31,47300,8500,36,0.3,0,6.0,neutre,immobilier,1
24,20600,22200,24,16.6,2,53.9,bon,immobilier,0
40,27900,38600,48,0.6,1,34.6,mauvais,revolving,1
56,27600,45800,12,1.2,5,80.0,bon,auto,0
69,39300,10100,36,9.6,3,8.6,neutre,personnel,0
47,32800,61300,12,3.0,1,80.0,bon,auto,0
50,20500,13600,36,1.8,4,22.1,neutre,immobilier,0
61,18100,24700,240,9.2,5,6.8,neutre,immobilier,0
65,47800,18100,60,4.8,4,7.6,bon,revolving,0
33,41900,36000,24,0.5,0,43.0,mauvais,immobilier,0
69,38300,28700,60,10.9,3,15.0,bon,revolving,0
45,41600,43200,60,10.7,0,20.8,bon,immobilier,0
66,26600,97800,60,0.9,3,73.5,mauvais,auto,1
25,39800,35500,36,1.3,4,29.7,bon,immobilier,0
24,129200,18000,60,4.6,0,2.8,bon,immobilier,0
64,65300,37200,24,6.2,4,28.5,bon,immobilier,0
53,31400,105000,36,3.3,1,80.0,bon,auto,0
28,28000,42600,240,0.1,0,7.6,mauvais,personnel,0
64,15000,52200,48,0.1,1,80.0,neutre,auto,0
25,62000,8800,24,6.2,5,7.1,bon,immobilier,0
54,53800,35300,36,1.9,1,21.9,bon,auto,0
30,27700,22300,84,0.3,0,11.5,neutre,personnel,0
23,17800,16700,24,4.2,0,46.9,neutre,personnel,0
60,20400,26500,48,10.6,5,32.5,neutre,immobilier,1
62,45400,29000,36,6.6,3,21.3,bon,immobilier,0
25,34700,17400,36,3.8,1,16.7,mauvais,personnel,1
24,51300,30700,48,1.0,3,15.0,bon,personnel,0
50,37900,23800,24,2.0,0,31.4,mauvais,immobilier,1
21,58900,44000,48,0.3,4,18.7,bon,immobilier,0
57,43700,31500,12,4.1,5,72.1,bon,immobilier,1
65,55000,35000,240,1.1,4,3.2,bon,revolving,0
57,15000,53400,60,5.8,1,71.2,mauvais,personnel,0
31,19600,39700,24,5.0,2,80.0,bon,auto,1
29,30300,26800,36,9.9,3,29.5,mauvais,personnel,0
54,62300,6200,84,8.8,0,1.4,neutre,personnel,0
23,93000,38500,84,0.0,4,5.9,bon,immobilier,0
46,33500,14200,48,19.9,3,10.6,bon,auto,0
42,26700,25300,24,2.5,0,47.4,mauvais,personnel,0
57,15000,34900,60,11.3,4,46.5,neutre,immobilier,0
30,55900,68400,36,8.6,4,40.8,mauvais,immobilier,0
58,27600,97700,24,1.5,0,80.0,neutre,auto,0
54,159400,14100,36,6.5,3,2.9,neutre,immobilier,0
31,25100,10700,84,6.9,1,6.1,bon,revolving,0
37,104100,33800,48,10.3,1,8.1,neutre,personnel,0
23,52800,31900,12,5.0,4,60.4,mauvais,auto,0
42,21700,11600,24,1.8,0,26.7,neutre,revolving,0
33,40800,26600,60,7.7,2,13.0,mauvais,personnel,0
25,53400,40900,60,0.7,1,15.3,bon,auto,1
47,32400,11400,60,1.3,1,7.0,neutre,immobilier,0
48,55200,13400,60,10.5,2,4.9,bon,personnel,0
24,54600,17100,48,4.2,3,7.8,bon,immobilier,0
29,48900,23200,48,0.5,2,11.9,neutre,revolving,0
24,36000,43700,240,1.7,3,6.1,neutre,immobilier,0
53,20200,21400,120,1.0,4,10.6,mauvais,personnel,1
36,34900,28000,48,1.9,1,20.1,neutre,revolving,0
23,39700,129600,60,13.6,2,65.3,bon,personnel,0
29,15000,13800,12,7.4,3,80.0,mauvais,personnel,1
68,39500,17000,12,7.7,2,43.0,bon,personnel,0
32,34600,43200,36,0.2,3,41.6,neutre,revolving,1
54,19000,53700,84,10.2,4,40.4,neutre,personnel,0
43,30700,36000,180,2.4,3,7.8,bon,revolving,0
29,31100,95400,60,5.4,2,61.4,bon,revolving,0
35,95300,33600,84,9.0,3,5.0,neutre,personnel,0
20,40500,6700,12,3.6,5,16.5,mauvais,auto,1
57,61000,28800,180,2.5,0,3.1,mauvais,immobilier,0
36,34200,18000,24,2.3,3,26.3,mauvais,immobilier,0
44,15000,70900,180,5.0,0,31.5,bon,immobilier,0
27,50800,52900,24,8.9,5,52.1,bon,personnel,0
61,26100,8800,12,8.3,4,33.7,bon,personnel,0
30,30700,69200,60,1.4,5,45.1,mauvais,personnel,0
48,21500,51900,24,9.5,3,80.0,bon,personnel,1
63,37700,21400,12,2.7,2,56.8,neutre,auto,1
55,61900,25500,60,1.6,0,8.2,mauvais,personnel,0
50,57900,71300,84,7.8,3,17.6,neutre,immobilier,0
64,80300,6800,36,0.6,5,2.8,bon,immobilier,0
28,86200,36700,60,4.9,0,8.5,bon,immobilier,0
68,15000,57800,60,16.1,1,77.1,neutre,revolving,0
47,20000,25300,36,6.7,3,42.2,bon,immobilier,0
40,15000,42300,48,15.0,3,70.5,bon,auto,0
32,49800,28900,60,3.4,2,11.6,bon,personnel,0
57,25700,15500,120,1.2,0,6.0,mauvais,auto,0
68,28400,15300,48,11.9,2,13.5,mauvais,revolving,0
54,32600,44300,60,11.3,3,27.2,neutre,personnel,0
21,44000,17200,60,0.3,1,7.8,bon,immobilier,0
43,17300,9300,84,8.7,3,7.7,bon,personnel,0
56,19400,29300,84,0.1,5,21.6,bon,immobilier,0
39,36300,18800,60,0.3,0,10.4,mauvais,immobilier,0
58,66100,11600,24,2.3,0,8.8,bon,auto,0
55,35900,28300,120,0.5,3,7.9,bon,auto,0
23,24400,46000,60,5.0,4,37.7,neutre,immobilier,0
47,15000,27300,60,4.0,0,36.4,mauvais,personnel,0
28,58500,12800,60,7.8,5,4.4,bon,personnel,0
44,25100,37700,36,7.7,2,50.1,neutre,immobilier,1
39,20500,55500,48,9.8,0,67.7,mauvais,revolving,0
60,15400,126600,60,3.6,2,80.0,bon,auto,0
63,17700,73800,48,9.1,2,80.0,neutre,personnel,0
43,22500,13300,24,4.9,2,29.6,bon,revolving,0
46,32200,49100,84,0.9,3,21.8,neutre,auto,1
51,19800,32200,48,3.1,1,40.7,bon,immobilier,0
52,39800,12000,84,2.0,5,4.3,bon,auto,1
51,32100,32800,12,0.9,1,80.0,neutre,personnel,0
59,110300,103100,60,9.7,5,18.7,bon,revolving,0
69,15500,62100,24,12.0,4,80.0,neutre,personnel,1
61,39400,13200,84,2.0,2,4.8,bon,revolving,0
26,39600,27200,60,9.6,1,13.7,neutre,immobilier,0
43,21700,38000,48,1.7,5,43.8,bon,auto,1
43,38100,8000,240,1.1,3,1.0,neutre,personnel,0
45,53400,8200,36,16.9,1,5.1,bon,immobilier,0
46,38100,30000,48,2.2,0,19.7,neutre,immobilier,0
55,72600,30300,84,1.0,2,6.0,bon,immobilier,0
41,15000,7400,60,13.5,3,9.9,bon,immobilier,0
33,23800,35300,60,4.7,3,29.7,bon,revolving,0
42,75900,57600,240,2.5,0,3.8,neutre,immobilier,0
62,57300,23100,60,1.9,4,8.1,bon,personnel,0
35,47600,28100,36,3.9,1,19.7,neutre,immobilier,0
21,67300,40100,36,2.5,1,19.9,bon,revolving,0
68,15000,36600,120,5.8,4,24.4,mauvais,personnel,0
29,54100,8400,12,2.2,4,15.5,bon,personnel,0
50,61800,14300,60,0.6,4,4.6,bon,personnel,0
60,26100,20400,180,3.9,0,5.2,neutre,immobilier,0
33,135200,14700,84,12.5,2,1.6,bon,immobilier,0
37,40100,75100,24,0.3,1,80.0,bon,personnel,0
34,15000,41900,84,4.7,3,39.9,neutre,personnel,0
27,43900,12400,48,7.5,5,7.1,neutre,personnel,0
27,25300,23200,180,3.0,0,6.1,bon,immobilier,0
29,65000,59400,60,6.2,3,18.3,bon,immobilier,0
42,47800,17100,60,6.4,2,7.2,bon,auto,0
46,26900,48800,12,0.2,2,80.0,bon,auto,0
20,77000,70800,36,6.9,5,30.6,neutre,auto,0
62,58100,63000,48,0.2,4,27.1,bon,personnel,0
53,24000,30500,84,7.5,0,18.2,mauvais,immobilier,0
23,33700,64600,60,10.3,2,38.3,neutre,personnel,0
62,47000,18700,120,0.9,4,4.0,neutre,immobilier,0
21,30300,153300,12,1.5,0,80.0,bon,revolving,0
48,30700,31800,36,6.9,3,34.5,bon,revolving,0
43,37000,60000,60,7.2,2,32.4,bon,immobilier,0
45,21300,20900,60,7.0,0,19.6,bon,personnel,0
67,15000,38200,60,0.8,5,50.9,bon,personnel,0
66,40900,39400,48,3.8,2,24.1,mauvais,immobilier,0
33,15000,14000,24,6.8,1,46.7,neutre,immobilier,1
48,22100,13800,60,2.5,0,12.5,bon,auto,0
67,15000,23300,180,4.7,0,10.4,bon,personnel,0
56,15900,58300,120,8.1,1,36.7,neutre,personnel,1
64,44900,7500,84,0.8,4,2.4,neutre,auto,0
41,32500,20900,60,17.4,1,12.9,bon,immobilier,0
34,31900,67300,84,5.2,2,30.1,neutre,immobilier,0
45,18800,11400,84,1.9,3,8.7,neutre,auto,0
60,26200,64700,12,0.9,2,80.0,bon,immobilier,1
66,43800,12200,48,2.8,2,7.0,neutre,auto,0
54,35400,14200,120,1.7,2,4.0,mauvais,auto,0
55,54800,24300,120,0.5,5,4.4,neutre,auto,0
45,58800,99800,84,13.2,5,24.2,neutre,revolving,0
35,32000,17200,36,3.1,1,17.9,bon,personnel,0
41,15000,8000,84,0.3,1,7.6,neutre,personnel,0
44,24900,10100,36,3.1,2,13.5,neutre,auto,0
60,34600,51700,36,5.5,1,49.8,bon,auto,0
47,24600,10400,60,3.1,3,8.5,bon,immobilier,0
59,21400,61800,60,1.1,3,57.8,neutre,immobilier,0
21,37600,28300,48,4.5,2,18.8,neutre,personnel,0
57,122400,26300,60,2.7,2,4.3,neutre,personnel,0
45,28500,33100,84,8.9,5,16.6,neutre,personnel,0
69,36300,15400,36,16.3,0,14.1,neutre,personnel,0
43,18800,29600,36,0.3,4,52.5,mauvais,auto,0
43,67600,11700,60,1.8,3,3.5,bon,immobilier,0
26,56200,69200,180,0.9,4,8.2,bon,auto,1
60,54300,13100,120,2.1,3,2.4,bon,immobilier,0
55,71700,36600,24,4.5,4,25.5,bon,auto,0
63,29300,13000,60,3.1,3,8.9,bon,immobilier,0
24,31200,18500,120,6.0,4,5.9,bon,personnel,0
30,85400,20700,36,1.6,2,8.1,bon,immobilier,0
63,49800,216800,60,3.6,5,80.0,mauvais,immobilier,1
22,15000,26600,48,1.2,1,44.3,neutre,auto,0
45,45600,15100,60,22.1,4,6.6,mauvais,immobilier,0
